"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1981","totalpop1982","totalpop1983","totalpop1984","totalpop1985","totalpop1986","totalpop1987","totalpop1988","totalpop1989","totalpop1990","totalpop1991","totalpop1992","totalpop1993","totalpop1994","totalpop1995","totalpop1996","totalpop1997","totalpop1998","totalpop1999","totalpop2000","totalpop2001","totalpop2002","totalpop2003","totalpop2004","totalpop2005","totalpop2006","totalpop2007","totalpop2008","totalpop2009","totalpop2010","totalpop2011","totalpop2012","totalpop2013","totalpop2014","totalpop2015","totalpop2016","totalpop2017","totalpop2018","totalpop2019","totalpop2020","totalpop2021","totalpop2022","totalpop2023","totalpop2024","totalpop2025","totalpop2026","totalpop2027","totalpop2028","totalpop2029","totalpop2030","totalpop2031","totalpop2032","totalpop2033","totalpop2034","totalpop2035","totalpop2036","totalpop2037","totalpop2038","totalpop2039","totalpop2040","totalpop2041","totalpop2042","totalpop2043","totalpop2044","totalpop2045","totalpop2046","totalpop2047","totalpop2048","totalpop2049","totalpop2050"
17463,"Hosu-gun, Noto-cho, Ishikawa","石川県 鳳珠郡 能登町",31277,31087,30897,30708,30518,30328,29875,29423,28970,28518,28065,27570,27075,26580,26085,25590,25207,24823,24440,24056,23673,23297,22921,22544,22168,21792,21347,20901,20456,20010,19565,19166,18766,18367,17967,17568,17192,16816,16439,16063,15687,15292,14896,14501,14105,13710,13360,13010,12661,12311,11961,11635,11309,10983,10657,10331,10024,9717,9409,9102,8795,8514,8233,7953,7672,7391,7147,6904,6660,6417,6173
18201,"Fukui-shi, Fukui","福井県 福井市",259638,261527,263416,265305,267194,269083,269449,269814,270180,270545,270911,271323,271735,272146,272558,272970,272287,271605,270922,270240,269557,269474,269392,269309,269227,269144,268674,268205,267735,267266,266796,266618,266439,266261,266082,265904,265189,264474,263758,263043,262328,260449,258570,256691,254812,252933,251548,250163,248777,247392,246007,244520,243032,241545,240057,238570,236954,235338,233721,232105,230489,228814,227138,225463,223787,222112,220432,218752,217072,215392,213712
18202,"Tsuruga-shi, Fukui","福井県 敦賀市",61844,62609,63374,64140,64905,65670,66144,66618,67093,67567,68041,67874,67706,67539,67371,67204,67392,67580,67769,67957,68145,68196,68248,68299,68351,68402,68274,68145,68017,67888,67760,67441,67122,66803,66484,66165,65785,65405,65024,64644,64264,63687,63109,62532,61954,61377,60871,60366,59860,59355,58849,58321,57794,57266,56739,56211,55664,55116,54569,54021,53474,52895,52316,51738,51159,50580,49981,49382,48783,48184,47585
18204,"Obama-shi, Fukui","福井県 小浜市",34049,34041,34034,34026,34019,34011,33964,33916,33869,33821,33774,33718,33663,33607,33552,33496,33456,33416,33375,33335,33295,33072,32850,32627,32405,32182,32014,31845,31677,31508,31340,31006,30672,30338,30004,29670,29534,29398,29263,29127,28991,28753,28515,28278,28040,27802,27542,27281,27021,26760,26500,26243,25986,25729,25472,25215,24952,24690,24427,24165,23902,23630,23359,23087,22816,22544,22278,22011,21745,21478,21212
18205,"Ono-shi, Fukui","福井県 大野市",43379,43327,43275,43222,43170,43118,42862,42606,42349,42093,41837,41683,41530,41376,41223,41069,40782,40494,40207,39919,39632,39274,38916,38559,38201,37843,37333,36822,36312,35801,35291,34855,34418,33982,33545,33109,32744,32380,32015,31651,31286,30737,30188,29638,29089,28540,28054,27568,27081,26595,26109,25629,25149,24668,24188,23708,23246,22784,22322,21860,21398,20954,20510,20067,19623,19179,18759,18339,17918,17498,17078
18206,"Katsuyama-shi, Fukui","福井県 勝山市",30852,30765,30678,30590,30503,30416,30294,30172,30049,29927,29805,29676,29548,29419,29291,29162,28958,28754,28551,28347,28143,27907,27670,27434,27197,26961,26662,26363,26064,25765,25466,25198,24930,24661,24393,24125,23730,23335,22940,22545,22150,21828,21506,21183,20861,20539,20218,19898,19577,19257,18936,18624,18312,18000,17688,17376,17070,16764,16458,16152,15846,15542,15239,14935,14632,14328,14041,13754,13466,13179,12892
18207,"Sabae-shi, Fukui","福井県 鯖江市",59579,59954,60328,60703,61077,61452,61618,61784,61951,62117,62283,62404,62526,62647,62769,62890,63292,63693,64095,64496,64898,65285,65671,66058,66444,66831,66955,67079,67202,67326,67450,67617,67784,67950,68117,68284,68288,68291,68295,68298,68302,67956,67610,67263,66917,66571,66340,66109,65879,65648,65417,65133,64849,64564,64280,63996,63673,63351,63028,62706,62383,62034,61684,61335,60985,60636,60259,59881,59504,59126,58749
18208,"Awara-shi, Fukui","福井県 あわら市",30975,31146,31317,31488,31659,31830,31813,31795,31778,31760,31743,31881,32019,32156,32294,32432,32381,32330,32280,32229,32178,31959,31739,31520,31300,31081,30863,30644,30426,30207,29989,29737,29485,29233,28981,28729,28488,28247,28006,27765,27524,27236,26947,26659,26370,26082,25770,25458,25146,24834,24522,24205,23889,23572,23256,22939,22609,22279,21949,21619,21289,20949,20608,20268,19927,19587,19261,18935,18610,18284,17958
18209,"Echizen-shi, Fukui","福井県 越前市",81942,82344,82746,83149,83551,83953,84142,84331,84519,84708,84897,85024,85151,85279,85406,85533,85966,86399,86833,87266,87699,87708,87716,87725,87733,87742,87316,86891,86465,86040,85614,84796,83978,83160,82342,81524,81341,81159,80976,80794,80611,79967,79323,78680,78036,77392,76712,76033,75353,74674,73994,73297,72600,71904,71207,70510,69773,69036,68300,67563,66826,66078,65331,64583,63836,63088,62329,61569,60810,60050,59291
18210,"Sakai-shi, Fukui","福井県 坂井市",75983,76928,77873,78817,79762,80707,81240,81773,82306,82839,83372,84072,84771,85471,86170,86870,87731,88591,89452,90312,91173,91402,91631,91860,92089,92318,92234,92151,92067,91984,91900,91576,91252,90928,90604,90280,89920,89560,89201,88841,88481,87921,87360,86800,86239,85679,85025,84372,83718,83065,82411,81717,81023,80330,79636,78942,78200,77458,76715,75973,75231,74434,73637,72839,72042,71245,70424,69603,68783,67962,67141
18322,"Yoshida-gun, Eiheiji-cho, Fukui","福井県 吉田郡 永平寺町",19667,19644,19620,19597,19573,19550,19517,19485,19452,19420,19387,19546,19705,19865,20024,20183,20383,20583,20782,20982,21182,21098,21015,20931,20848,20764,20741,20717,20694,20670,20647,20494,20341,20189,20036,19883,19699,19516,19332,19149,18965,18796,18628,18459,18291,18122,17935,17747,17560,17372,17185,16990,16795,16599,16404,16209,16013,15816,15620,15423,15227,15030,14833,14637,14440,14243,14059,13876,13692,13509,13325
18382,"Imadate-gun, Ikeda-cho, Fukui","福井県 今立郡 池田町",4510,4472,4433,4395,4356,4318,4295,4272,4249,4226,4203,4169,4135,4100,4066,4032,3977,3923,3868,3814,3759,3688,3617,3547,3476,3405,3333,3261,3190,3118,3046,2964,2883,2801,2720,2638,2595,2552,2509,2466,2423,2368,2313,2258,2203,2148,2099,2050,2002,1953,1904,1860,1816,1771,1727,1683,1644,1605,1566,1527,1488,1452,1416,1379,1343,1307,1273,1239,1206,1172,1138
18404,"Nanjo-gun, Minamiechizen-cho, Fukui","福井県 南条郡 南越前町",13820,13833,13846,13860,13873,13886,13870,13853,13837,13820,13804,13766,13729,13691,13654,13616,13537,13458,13379,13300,13221,13032,12842,12653,12463,12274,12129,11985,11840,11696,11551,11401,11250,11100,10949,10799,10640,10480,10321,10161,10002,9781,9561,9340,9120,8899,8743,8587,8430,8274,8118,7971,7824,7677,7530,7383,7241,7099,6957,6815,6673,6539,6406,6272,6139,6005,5878,5750,5623,5495,5368
18423,"Nyu-gun, Echizen-cho, Fukui","福井県 丹生郡 越前町",25992,26019,26046,26074,26101,26128,25992,25856,25720,25584,25448,25390,25332,25274,25216,25158,25130,25102,25073,25045,25017,24813,24608,24404,24199,23995,23828,23661,23494,23327,23160,22836,22511,22187,21862,21538,21254,20970,20686,20402,20118,19819,19521,19222,18924,18625,18345,18066,17786,17507,17227,16954,16681,16408,16135,15862,15590,15318,15045,14773,14501,14227,13953,13679,13405,13131,12867,12604,12340,12077,11813
18442,"Mikata-gun, Mihama-cho, Fukui","福井県 三方郡 美浜町",13036,13106,13175,13245,13314,13384,13352,13319,13287,13254,13222,13050,12878,12706,12534,12362,12216,12069,11923,11776,11630,11509,11387,11266,11144,11023,10931,10839,10747,10655,10563,10433,10303,10174,10044,9914,9767,9620,9473,9326,9179,9071,8963,8854,8746,8638,8527,8417,8306,8196,8085,7969,7854,7738,7623,7507,7387,7266,7146,7025,6905,6793,6681,6568,6456,6344,6236,6128,6019,5911,5803
18481,"Oi-gun, Takahama-cho, Fukui","福井県 大飯郡 高浜町",11818,11916,12015,12113,12212,12310,12333,12356,12379,12402,12425,12380,12335,12291,12246,12201,12185,12168,12152,12135,12119,12021,11923,11826,11728,11630,11516,11403,11289,11176,11062,10969,10876,10782,10689,10596,10542,10488,10434,10380,10326,10182,10038,9895,9751,9607,9496,9385,9273,9162,9051,8939,8827,8716,8604,8492,8379,8265,8152,8038,7925,7811,7697,7584,7470,7356,7243,7129,7016,6902,6789
18483,"Oi-gun, Oi-cho, Fukui","福井県 大飯郡 おおい町",9156,9283,9410,9537,9664,9791,9952,10114,10275,10437,10598,10529,10459,10390,10320,10251,10197,10144,10090,10037,9983,9830,9677,9523,9370,9217,9090,8962,8835,8707,8580,8529,8478,8427,8376,8325,8242,8159,8076,7993,7910,7817,7725,7632,7540,7447,7353,7260,7166,7073,6979,6891,6803,6715,6627,6539,6454,6369,6284,6199,6114,6027,5941,5854,5768,5681,5595,5509,5424,5338,5252
18501,"Mikatakaminaka-gun, Wakasa-cho, Fukui","福井県 三方上中郡 若狭町",18114,18096,18079,18061,18044,18026,17988,17950,17911,17873,17835,17781,17728,17674,17621,17567,17516,17465,17415,17364,17313,17206,17100,16993,16887,16780,16644,16508,16371,16235,16099,15931,15762,15594,15425,15257,15006,14755,14505,14254,14003,13697,13390,13084,12777,12471,12262,12053,11843,11634,11425,11230,11036,10841,10647,10452,10264,10076,9887,9699,9511,9334,9157,8981,8804,8627,8457,8288,8118,7949,7779
19201,"Kofu-shi, Yamanashi","山梨県 甲府市",206476,207062,207648,208234,208820,209406,209050,208694,208338,207982,207626,207735,207844,207954,208063,208172,207207,206243,205278,204314,203349,202933,202517,202102,201686,201270,200814,200359,199903,199448,198992,197819,196645,195472,194298,193125,192418,191711,191005,190298,189591,188871,188152,187432,186713,185993,184854,183715,182577,181438,180299,179181,178063,176944,175826,174708,173620,172533,171445,170358,169270,168228,167186,166145,165103,164061,163056,162051,161046,160041,159036
19202,"Fujiyoshida-shi, Yamanashi","山梨県 富士吉田市",53569,53814,54060,54305,54551,54796,54798,54799,54801,54802,54804,54781,54759,54736,54714,54691,54571,54451,54330,54210,54090,53786,53483,53179,52876,52572,52181,51791,51400,51010,50619,50296,49973,49649,49326,49003,48508,48014,47519,47025,46530,46047,45563,45080,44596,44113,43635,43158,42680,42203,41725,41230,40735,40239,39744,39249,38745,38242,37738,37235,36731,36228,35726,35223,34721,34218,33703,33188,32674,32159,31644
19204,"Tsuru-shi, Yamanashi","山梨県 都留市",32901,32952,33004,33055,33107,33158,33307,33456,33605,33754,33903,34202,34501,34800,35099,35398,35421,35444,35467,35490,35513,35414,35315,35215,35116,35017,34731,34445,34160,33874,33588,33271,32954,32636,32319,32002,31805,31608,31410,31213,31016,30687,30357,30028,29698,29369,28962,28554,28147,27739,27332,26951,26569,26188,25806,25425,25048,24671,24294,23917,23540,23168,22796,22424,22052,21680,21323,20966,20610,20253,19896
19205,"Yamanashi-shi, Yamanashi","山梨県 山梨市",39142,39210,39278,39346,39414,39482,39438,39394,39351,39307,39263,39315,39366,39418,39469,39521,39576,39631,39687,39742,39797,39575,39353,39130,38908,38686,38315,37944,37574,37203,36832,36494,36156,35817,35479,35141,34800,34459,34117,33776,33435,33074,32714,32353,31993,31632,31244,30856,30468,30080,29692,29303,28914,28525,28136,27747,27355,26963,26571,26179,25787,25403,25019,24636,24252,23868,23491,23114,22737,22360,21983
19206,"Otsuki-shi, Yamanashi","山梨県 大月市",35404,35306,35208,35110,35012,34914,34919,34925,34930,34936,34941,34993,35044,35096,35147,35199,34784,34369,33954,33539,33124,32675,32226,31777,31328,30879,30327,29775,29224,28672,28120,27580,27040,26499,25959,25419,24838,24256,23675,23093,22512,22021,21530,21040,20549,20058,19596,19133,18671,18208,17746,17302,16859,16415,15972,15528,15107,14686,14265,13844,13423,13031,12639,12247,11855,11463,11105,10747,10388,10030,9672
19207,"Nirasaki-shi, Yamanashi","山梨県 韮崎市",27343,27509,27676,27842,28009,28175,28493,28811,29130,29448,29766,30232,30698,31165,31631,32097,32219,32341,32463,32585,32707,32926,33145,33363,33582,33801,33536,33271,33007,32742,32477,32118,31758,31399,31039,30680,30357,30035,29712,29390,29067,28754,28441,28129,27816,27503,27181,26859,26536,26214,25892,25566,25240,24915,24589,24263,23926,23589,23253,22916,22579,22235,21891,21546,21202,20858,20520,20183,19845,19508,19170
19208,"Minamiarupusu-shi, Yamanashi","山梨県 南アルプス市",54123,54958,55793,56628,57463,58298,59109,59919,60730,61540,62351,63382,64412,65443,66473,67504,68026,68549,69071,69594,70116,70504,70892,71279,71667,72055,72171,72287,72403,72519,72635,72274,71912,71551,71189,70828,70554,70280,70007,69733,69459,69166,68873,68579,68286,67993,67605,67218,66830,66443,66055,65634,65213,64791,64370,63949,63469,62989,62508,62028,61548,61037,60526,60014,59503,58992,58445,57898,57352,56805,56258
19209,"Hokuto-shi, Yamanashi","山梨県 北杜市",44320,44463,44606,44749,44892,45035,45268,45501,45734,45967,46200,46424,46647,46871,47094,47318,47432,47546,47660,47774,47888,47939,47990,48042,48093,48144,47909,47674,47438,47203,46968,46597,46225,45854,45482,45111,44899,44688,44476,44265,44053,43777,43501,43226,42950,42674,42294,41915,41535,41156,40776,40370,39963,39557,39150,38744,38317,37890,37463,37036,36609,36179,35750,35320,34891,34461,34042,33622,33203,32783,32364
19210,"Kai-shi, Yamanashi","山梨県 甲斐市",45337,47128,48919,50709,52500,54291,55586,56881,58175,59470,60765,61938,63110,64283,65455,66628,67644,68659,69675,70690,71706,72177,72648,73120,73591,74062,74011,73960,73909,73858,73807,73923,74039,74154,74270,74386,74571,74757,74942,75128,75313,75266,75220,75173,75127,75080,74816,74551,74287,74022,73758,73416,73074,72733,72391,72049,71645,71242,70838,70435,70031,69609,69187,68765,68343,67921,67479,67036,66594,66151,65709
19211,"Fuefuki-shi, Yamanashi","山梨県 笛吹市",55950,56453,56956,57460,57963,58466,59237,60008,60780,61551,62322,63225,64129,65032,65936,66839,67676,68513,69351,70188,71025,71162,71299,71437,71574,71711,71475,71238,71002,70765,70529,70335,70141,69947,69753,69559,69037,68514,67992,67469,66947,66493,66040,65586,65133,64679,64217,63755,63293,62831,62369,61870,61371,60872,60373,59874,59330,58786,58241,57697,57153,56577,56002,55426,54851,54275,53691,53107,52523,51939,51355
19212,"Uenohara-shi, Yamanashi","山梨県 上野原市",27878,27857,27836,27814,27793,27772,27776,27779,27783,27786,27790,28282,28773,29265,29756,30248,30230,30212,30193,30175,30157,29923,29689,29454,29220,28986,28612,28237,27863,27488,27114,26652,26190,25729,25267,24805,24378,23951,23523,23096,22669,22305,21941,21576,21212,20848,20470,20092,19715,19337,18959,18587,18215,17842,17470,17098,16721,16344,15967,15590,15213,14853,14493,14134,13774,13414,13084,12753,12423,12092,11762
19213,"Koshu-shi, Yamanashi","山梨県 甲州市",37269,37283,37297,37310,37324,37338,37278,37218,37158,37098,37038,37240,37441,37643,37844,38046,37822,37598,37373,37149,36925,36724,36524,36323,36123,35922,35523,35124,34725,34326,33927,33476,33025,32573,32122,31671,31184,30697,30211,29724,29237,28794,28350,27907,27463,27020,26588,26156,25724,25292,24860,24442,24023,23605,23186,22768,22361,21955,21548,21142,20735,20341,19946,19552,19157,18763,18380,17996,17613,17229,16846
19214,"Chuo-shi, Yamanashi","山梨県 中央市",16812,17846,18881,19915,20950,21984,22761,23538,24314,25091,25868,26403,26938,27473,28008,28543,28988,29433,29879,30324,30769,30945,31121,31298,31474,31650,31584,31519,31453,31388,31322,31282,31243,31203,31164,31124,31142,31161,31179,31198,31216,31123,31030,30936,30843,30750,30618,30486,30354,30222,30090,29921,29752,29584,29415,29246,29039,28832,28624,28417,28210,27976,27742,27509,27275,27041,26792,26543,26293,26044,25795
19346,"Nishiyatsushiro-gun, Ichikawamisato-cho, Yamanashi","山梨県 西八代郡 市川三郷町",21985,21926,21867,21808,21749,21690,21480,21270,21061,20851,20641,20490,20339,20187,20036,19885,19679,19473,19266,19060,18854,18671,18488,18305,18122,17939,17773,17608,17442,17277,17111,16823,16536,16248,15961,15673,15478,15284,15089,14895,14700,14498,14296,14094,13892,13690,13498,13306,13114,12922,12730,12542,12354,12166,11978,11790,11599,11408,11217,11026,10835,10651,10466,10282,10097,9913,9734,9555,9375,9196,9017
19364,"Minamikoma-gun, Hayakawa-cho, Yamanashi","山梨県 南巨摩郡 早川町",3005,2934,2863,2793,2722,2651,2575,2498,2422,2345,2269,2211,2152,2094,2035,1977,1930,1882,1835,1787,1740,1699,1658,1616,1575,1534,1476,1419,1361,1304,1246,1210,1175,1139,1104,1068,1074,1080,1086,1092,1098,1065,1032,998,965,932,909,887,864,842,819,800,781,763,744,725,710,695,679,664,649,636,622,609,595,582,570,558,545,533,521
19365,"Minamikoma-gun, Minobu-cho, Yamanashi","山梨県 南巨摩郡 身延町",23222,23043,22864,22685,22506,22327,22031,21736,21440,21145,20849,20593,20337,20082,19826,19570,19260,18950,18641,18331,18021,17684,17346,17009,16671,16334,15960,15585,15211,14836,14462,14103,13745,13386,13028,12669,12268,11867,11465,11064,10663,10316,9968,9621,9273,8926,8675,8424,8174,7923,7672,7448,7224,6999,6775,6551,6346,6141,5935,5730,5525,5340,5155,4969,4784,4599,4435,4271,4106,3942,3778
19366,"Minamikoma-gun, Nambu-cho, Yamanashi","山梨県 南巨摩郡 南部町",12465,12364,12263,12161,12060,11959,11932,11906,11879,11853,11826,11748,11670,11593,11515,11437,11322,11207,11093,10978,10863,10741,10619,10498,10376,10254,10005,9757,9508,9260,9011,8822,8633,8445,8256,8067,7885,7703,7520,7338,7156,6987,6818,6648,6479,6310,6159,6008,5856,5705,5554,5411,5267,5124,4980,4837,4701,4565,4429,4293,4157,4029,3902,3774,3647,3519,3404,3289,3175,3060,2945
19368,"Minamikoma-gun, Fujikawa-cho, Yamanashi","山梨県 南巨摩郡 富士川町",18815,18783,18751,18720,18688,18656,18559,18462,18364,18267,18170,18062,17954,17845,17737,17629,17612,17595,17578,17561,17544,17516,17488,17461,17433,17405,17185,16966,16746,16527,16307,16104,15902,15699,15497,15294,15079,14864,14649,14434,14219,14025,13831,13638,13444,13250,13058,12866,12674,12482,12290,12104,11918,11733,11547,11361,11174,10987,10800,10613,10426,10243,10060,9877,9694,9511,9332,9153,8975,8796,8617
19384,"Nakakoma-gun, Showa-cho, Yamanashi","山梨県 中巨摩郡 昭和町",8751,9141,9531,9920,10310,10700,11070,11439,11809,12178,12548,12956,13365,13773,14182,14590,14859,15129,15398,15668,15937,16102,16268,16433,16599,16764,16942,17120,17297,17475,17653,18023,18394,18764,19135,19505,19786,20067,20347,20628,20909,21046,21183,21319,21456,21593,21684,21774,21865,21955,22046,22103,22159,22216,22272,22329,22350,22371,22393,22414,22435,22412,22389,22366,22343,22320,22265,22211,22156,22102,22047
19422,"Minamitsuru-gun, Doshi-mura, Yamanashi","山梨県 南都留郡 道志村",2231,2213,2195,2177,2159,2141,2143,2145,2146,2148,2150,2151,2151,2152,2152,2153,2140,2127,2113,2100,2087,2080,2073,2065,2058,2051,2025,1998,1972,1945,1919,1884,1849,1813,1778,1743,1716,1689,1661,1634,1607,1582,1557,1531,1506,1481,1456,1431,1407,1382,1357,1332,1307,1281,1256,1231,1207,1183,1160,1136,1112,1088,1064,1041,1017,993,969,946,922,899,875
19423,"Minamitsuru-gun, Nishikatsura-cho, Yamanashi","山梨県 南都留郡 西桂町",4002,4013,4024,4035,4046,4057,4127,4198,4268,4339,4409,4498,4587,4677,4766,4855,4866,4877,4888,4899,4910,4898,4886,4874,4862,4850,4788,4726,4665,4603,4541,4501,4461,4422,4382,4342,4282,4222,4161,4101,4041,3980,3919,3857,3796,3735,3676,3617,3558,3499,3440,3379,3317,3256,3194,3133,3072,3010,2949,2887,2826,2766,2706,2645,2585,2525,2466,2407,2347,2288,2229
19424,"Minamitsuru-gun, Oshino-mura, Yamanashi","山梨県 南都留郡 忍野村",6077,6250,6423,6596,6769,6942,7147,7352,7558,7763,7968,8048,8129,8209,8290,8370,8369,8369,8368,8368,8367,8392,8416,8441,8465,8490,8519,8548,8577,8606,8635,8702,8768,8835,8901,8968,9022,9076,9129,9183,9237,9259,9281,9304,9326,9348,9351,9354,9356,9359,9362,9364,9365,9367,9368,9370,9362,9355,9347,9340,9332,9307,9282,9257,9232,9207,9168,9128,9089,9049,9010
19425,"Minamitsuru-gun, Yamanakako-mura, Yamanashi","山梨県 南都留郡 山中湖村",4637,4690,4744,4797,4851,4904,4931,4958,4986,5013,5040,5091,5142,5194,5245,5296,5292,5287,5283,5278,5274,5307,5340,5374,5407,5440,5417,5394,5370,5347,5324,5301,5278,5254,5231,5208,5202,5196,5191,5185,5179,5152,5125,5099,5072,5045,5012,4978,4945,4911,4878,4839,4800,4761,4722,4683,4642,4601,4559,4518,4477,4433,4389,4346,4302,4258,4217,4175,4134,4092,4051
